MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-5082855,Fc1c(F)c(C(=O)[O-])c(cc1N1C(=O)C2=c3c(C1=O)c(F)c(c1c3c([C]=C2)c2=[C]C(=C3c4c2c1cc(c4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F)F)F)F.N#CC12C3C4C2(C2(C1C3(C42C#N)F)F)F.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F MOFid-v1.pcu.cat2;5082855,0.534877,1.81653,2.91989,5.55292,7.28735,[Cu][Cu],"['Fc1c(F)c(C(=O)[O-])c(cc1N1C(=O)C2=c3c(C1=O)c(F)c(c1c3c([C]=C2)c2=[C]C(=C3c4c2c1cc(c4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F)F)F)F', 'N#CC12C3C4C2(C2(C1C3(C42C#N)F)F)F', '[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F']",3
hMOF-27751,CCC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])CC)CC.CCc1cncc(n1)CC.[Cu][Cu].[O-]C(=O)C1=CC=C([C]=C1)C(=O)[O-] MOFid-v1.pcu.cat0,0.392941,1.68533,2.77046,4.67282,6.1329,[Cu][Cu],"['CCC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])CC)CC', 'CCc1cncc(n1)CC', '[O-]C(=O)C1=CC=C([C]=C1)C(=O)[O-]']",3
hMOF-27496,Fc1cncc(n1)F.[Cu][Cu].[O-]C(=O)C1=C[C]=C(C(=C1F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1)F)c1ccc(c(c1)F)C1=CC(=C([C]=C1F)C(=O)[O-])F MOFid-v1.pcu.cat1,1.63954,2.11378,2.22021,2.24435,2.25748,[Cu][Cu],"['Fc1cncc(n1)F', '[O-]C(=O)C1=C[C]=C(C(=C1F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c(c1)F)c1ccc(c(c1)F)C1=CC(=C([C]=C1F)C(=O)[O-])F']",3
hMOF-5074304,CCCc1cc(ccc1C(=O)[O-])[C]=Cc1ccc(c(c1CCC)CCC)C(=O)[O-].CCCc1cc(ccc1N=Nc1ccc(cc1)C(=O)[O-])C(=O)[O-].CCCc1nccc(c1)N=Nc1ccncc1CCC.[Cu][Cu] MOFid-v1.pcu.cat1;5074304,0.457947,2.07038,3.70287,7.91538,10.8256,[Cu][Cu],"['CCCc1cc(ccc1C(=O)[O-])[C]=Cc1ccc(c(c1CCC)CCC)C(=O)[O-]', 'CCCc1cc(ccc1N=Nc1ccc(cc1)C(=O)[O-])C(=O)[O-]', 'CCCc1nccc(c1)N=Nc1ccncc1CCC']",3
hMOF-28145,FC1Cc2c1c(cc(c2C(=O)[O-])F)C(=O)[O-].Fc1nc2CC(c2nc1F)(F)F.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-] MOFid-v1.pcu.cat0,0.315342,1.15159,2.37721,5.2114,6.72419,[Cu][Cu],"['FC1Cc2c1c(cc(c2C(=O)[O-])F)C(=O)[O-]', 'Fc1nc2CC(c2nc1F)(F)F', '[O-]C(=O)C#CC(=O)[O-]']",3
hMOF-5075522,FC(=Cc1ccc(c(c1)F)C(=O)[O-])c1cc(F)c(c(c1F)F)C(=O)[O-].Fc1cc(C(=O)[O-])c(c(c1C=Cc1ccc(cc1)C(=O)[O-])F)F.N#CC12C3C4C2(C2C1C3(C42C#N)F)F.[Cu][Cu] MOFid-v1.pcu.cat2;5075522,0.418191,1.43493,2.13675,3.99678,5.09294,[Cu][Cu],"['FC(=Cc1ccc(c(c1)F)C(=O)[O-])c1cc(F)c(c(c1F)F)C(=O)[O-]', 'Fc1cc(C(=O)[O-])c(c(c1C=Cc1ccc(cc1)C(=O)[O-])F)F', 'N#CC12C3C4C2(C2C1C3(C42C#N)F)F']",3
hMOF-5081765,CCCC(=C(C(=O)[O-])CCC)C(=O)[O-].CCCc1nc(CCC)cc(c1)N1[C]C2=C(CCC)[C]=c3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(c(c1)CCC)[C]N(C3=O)c1ccncc1CCC.[Cu][Cu].[O-]C(=O)C(=CC(=O)[O-])CCC MOFid-v1.sql.cat0;5081765,2.28281,4.39638,5.52972,6.7845,7.67379,[Cu][Cu],"['CCCC(=C(C(=O)[O-])CCC)C(=O)[O-]', 'CCCc1nc(CCC)cc(c1)N1[C]C2=C(CCC)[C]=c3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(c(c1)CCC)[C]N(C3=O)c1ccncc1CCC', '[O-]C(=O)C(=CC(=O)[O-])CCC']",3
hMOF-34990,BrC1=C[C]=c2c(=[C]1)c(C(=O)[O-])c1c(c2C(=O)[O-])[C]=C[C]=C1Br.Brc1nc(Br)c(c(c1)c1cc(Br)c(c(c1Br)Br)c1ccncc1Br)Br.[Cu][Cu].[O-]C(=O)C1=[C]C=C(C(=[C]1)Br)c1ccc(c(c1Br)Br)C1=C(Br)C=C([C]=C1)C(Br)([O])[O] MOFid-v1.pcu,0.621221,1.91766,2.51264,3.37865,3.68648,[Cu][Cu],"['BrC1=C[C]=c2c(=[C]1)c(C(=O)[O-])c1c(c2C(=O)[O-])[C]=C[C]=C1Br', 'Brc1nc(Br)c(c(c1)c1cc(Br)c(c(c1Br)Br)c1ccncc1Br)Br', '[O-]C(=O)C1=[C]C=C(C(=[C]1)Br)c1ccc(c(c1Br)Br)C1=C(Br)C=C([C]=C1)C(Br)([O])[O]']",3
hMOF-5079812,ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3=C1C=[C]C1=c3c(c(c2)Cl)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-].Clc1ncc2c3c1ccc1c3c(cc2)c(nc1)Cl.[Cu][Cu].[O-]C(=O)c1cc2ccc3c4c2c(c1Cl)ccc4cc(c3Cl)C(=O)[O-] MOFid-v1.pcu.cat2;5079812,1.14081,2.01258,2.44897,3.50084,4.06908,[Cu][Cu],"['ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3=C1C=[C]C1=c3c(c(c2)Cl)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-]', 'Clc1ncc2c3c1ccc1c3c(cc2)c(nc1)Cl', '[O-]C(=O)c1cc2ccc3c4c2c(c1Cl)ccc4cc(c3Cl)C(=O)[O-]']",3
hMOF-27301,CCC1=C([C]=C(C(=C1)C(=O)[O-])CC)C(=O)[O-].CCC1=CC(=[C]C=C1C(=O)[O-])C(=O)[O-].CCc1cnccn1.[Cu][Cu] MOFid-v1.pcu.cat0,0.689554,2.54755,3.55772,6.00331,7.62098,[Cu][Cu],"['CCC1=C([C]=C(C(=C1)C(=O)[O-])CC)C(=O)[O-]', 'CCC1=CC(=[C]C=C1C(=O)[O-])C(=O)[O-]', 'CCc1cnccn1']",3
hMOF-5070380,Fc1ncc2c(c1F)c(F)cc1c2c(F)c(cn1)F.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])F)F.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5070380,0.334146,1.57938,2.71438,4.92891,6.72068,[Cu][Cu],"['Fc1ncc2c(c1F)c(F)cc1c2c(F)c(cn1)F', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])F)F', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F']",3
hMOF-5061839,Cc1cc(C(=O)[O-])c(c(c1N=Nc1cc(C)c(c(c1)C)C(=O)[O-])C)C.Cc1cc(N=Nc2ccnc(c2C)C)cc(n1)C.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat2;5061839,0.332979,1.47263,2.25428,4.40197,5.86147,[Cu][Cu],"['Cc1cc(C(=O)[O-])c(c(c1N=Nc1cc(C)c(c(c1)C)C(=O)[O-])C)C', 'Cc1cc(N=Nc2ccnc(c2C)C)cc(n1)C', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",3
hMOF-32852,FC1CC2=C([C]=CC(=C12)C(=O)[O-])C(=O)[O-].Fc1nc2CC(c2nc1F)(F)F.[Cu][Cu].[O-]C(=O)C(=O)[O-] MOFid-v1.pcu.cat0,0.783713,2.13316,2.50352,3.21781,3.21982,[Cu][Cu],"['FC1CC2=C([C]=CC(=C12)C(=O)[O-])C(=O)[O-]', 'Fc1nc2CC(c2nc1F)(F)F', '[O-]C(=O)C(=O)[O-]']",3
hMOF-34062,CCCC(=N)C(=N)CCC.CCCc1cc2cc(C(=O)[O-])c(c(c2cc1C(=O)[O-])CCC)CCC.CCCc1cc2cc(ccc2cc1C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0,0.286323,1.31573,2.52598,6.86279,10.4008,[Cu][Cu],"['CCCC(=N)C(=N)CCC', 'CCCc1cc2cc(C(=O)[O-])c(c(c2cc1C(=O)[O-])CCC)CCC', 'CCCc1cc2cc(ccc2cc1C(=O)[O-])C(=O)[O-]']",3
hMOF-5074856,Brc1nc(Br)c2c3c1c(Br)cc1c3c(cc2Br)cnc1.[Cu][Cu].[O-]C(=O)c1cc2c(Br)c(Br)c3c4c2c(c1)c(Br)c(c4cc(c3)C(=O)[O-])Br.[O-]C(=O)c1ccc(cc1)C=C(C1=C(Br)C(=C(C=[C]1)C(=O)[O-])Br)Br MOFid-v1.pcu.cat1;5074856,0.526565,1.62608,2.3302,3.71011,4.54499,[Cu][Cu],"['Brc1nc(Br)c2c3c1c(Br)cc1c3c(cc2Br)cnc1', '[O-]C(=O)c1cc2c(Br)c(Br)c3c4c2c(c1)c(Br)c(c4cc(c3)C(=O)[O-])Br', '[O-]C(=O)c1ccc(cc1)C=C(C1=C(Br)C(=C(C=[C]1)C(=O)[O-])Br)Br']",3
hMOF-5070285,CCOC12C3C4(C2(C2C1(C3(C42OCC)C(=O)[O-])OCC)C(=O)[O-])OCC.CCOc1c(O[CH2])c(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-].CCOc1cncc2c1cncc2OCC.[Cu][Cu] MOFid-v1.pcu.cat0;5070285,0.46377,1.60175,2.37174,4.75753,6.93831,[Cu][Cu],"['CCOC12C3C4(C2(C2C1(C3(C42OCC)C(=O)[O-])OCC)C(=O)[O-])OCC', 'CCOc1c(O[CH2])c(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-]', 'CCOc1cncc2c1cncc2OCC']",3
hMOF-5065078,N#CC(=C(C#N)F)F.[Cu][Cu].[O-]C(=O)c1cc2cc(F)c(c(c2c(c1F)F)F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1F)cc(c(c2F)C(=O)[O-])F MOFid-v1.pcu.cat1;5065078,0.943126,2.37907,3.32227,4.55966,5.03857,[Cu][Cu],"['N#CC(=C(C#N)F)F', '[O-]C(=O)c1cc2cc(F)c(c(c2c(c1F)F)F)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1F)cc(c(c2F)C(=O)[O-])F']",3
hMOF-36135,N1=C[C]=C(C=C1)c1ccncc1.[Cu][Cu].[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C=C(C=[C]1)C(=O)[O-].[O-]C(=O)c1c(Cl)c2ccc3c4c2c(c1Cl)cc(c4c(c(c3)C(=O)[O-])Cl)Cl MOFid-v1.pcu.cat1,0.608063,2.16754,3.38286,5.92479,7.41845,[Cu][Cu],"['N1=C[C]=C(C=C1)c1ccncc1', '[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C=C(C=[C]1)C(=O)[O-]', '[O-]C(=O)c1c(Cl)c2ccc3c4c2c(c1Cl)cc(c4c(c(c3)C(=O)[O-])Cl)Cl']",3
hMOF-27299,CCc1c(ccc(c1CC)C(=O)[O-])C(=O)[O-].CCc1cc(ccc1C(=O)[O-])C(=O)[O-].CCc1cncc(n1)CC.[Cu][Cu] MOFid-v1.pcu.cat0,0.234955,1.1572,2.14475,5.02359,7.13541,[Cu][Cu],"['CCc1c(ccc(c1CC)C(=O)[O-])C(=O)[O-]', 'CCc1cc(ccc1C(=O)[O-])C(=O)[O-]', 'CCc1cncc(n1)CC']",3
hMOF-37625,Nc1c(N)nc(c2c1c(N)c1[NH2][NH2]c3c4c1c2cc(c4c(cn3)N)N)N.Nc1cc2c(c(c1N)N)c(C(=O)[O-])c1c(c2C(=O)[O-])c(N)ccc1.Nc1cc2c(cc1N)c(C(=O)[O-])c1c(c2C(=O)[O-])c(N)ccc1.[Cu][Cu] MOFid-v1.pcu.cat0,0.605801,1.94522,2.67029,4.70519,5.94751,[Cu][Cu],"['Nc1c(N)nc(c2c1c(N)c1[NH2][NH2]c3c4c1c2cc(c4c(cn3)N)N)N', 'Nc1cc2c(c(c1N)N)c(C(=O)[O-])c1c(c2C(=O)[O-])c(N)ccc1', 'Nc1cc2c(cc1N)c(C(=O)[O-])c1c(c2C(=O)[O-])c(N)ccc1']",3
hMOF-5077280,Nc1cc2c(N)ncc3c2c2c1cnc(c2c(c3N)N)N.[Cu][Cu].[O-]C(=O)C1=C(N)C(=C(C=[C]1)c1nnc(nn1)c1ccc(c(c1N)N)C(=O)[O-])N.[O-]C(=O)c1cc2ccc3c4c2c(c1N)c(N)c(c4c(c(c3N)C(=O)[O-])N)N MOFid-v1.pcu.cat1;5077280,0.335755,1.67604,3.00136,6.59235,8.55989,[Cu][Cu],"['Nc1cc2c(N)ncc3c2c2c1cnc(c2c(c3N)N)N', '[O-]C(=O)C1=C(N)C(=C(C=[C]1)c1nnc(nn1)c1ccc(c(c1N)N)C(=O)[O-])N', '[O-]C(=O)c1cc2ccc3c4c2c(c1N)c(N)c(c4c(c(c3N)C(=O)[O-])N)N']",3
hMOF-35618,Fc1cc(C(=O)[O-])c2c(c1)c1cc(C(=O)[O-])c(c(c1c(c2)F)F)F.N#Cc1ccc(c(c1)F)C#N.[Cu][Cu].[O-]C(=O)c1cc2c3ccc(c(c3c(c(c2cc1F)F)F)C(=O)[O-])F MOFid-v1.pcu.cat1,0.412303,1.44828,2.08967,3.75779,4.74691,[Cu][Cu],"['Fc1cc(C(=O)[O-])c2c(c1)c1cc(C(=O)[O-])c(c(c1c(c2)F)F)F', 'N#Cc1ccc(c(c1)F)C#N', '[O-]C(=O)c1cc2c3ccc(c(c3c(c(c2cc1F)F)F)C(=O)[O-])F']",3
hMOF-5071437,CCCC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41CCC)C#CC(=O)[O-])CCC.CCCC1Cc2c1nc(c(n2)CCC)CCC.CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.[Cu][Cu] MOFid-v1.pcu.cat0;5071437,0.295861,1.26738,2.21379,4.68357,7.18184,[Cu][Cu],"['CCCC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41CCC)C#CC(=O)[O-])CCC', 'CCCC1Cc2c1nc(c(n2)CCC)CCC', 'CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2']",3
hMOF-35564,Clc1cnc2c(-c3cncc(c3C=[C]2)Cl)c1.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-].ClOC(=O)C1=[C]c2c(C(=C1)Cl)c(Cl)cc1=C(C(=C[C]=c21)Cl)C(=O)[O-] MOFid-v1.pcu.cat0,0.367795,1.48317,2.4024,4.17126,5.5486,[Cu][Cu],"['Clc1cnc2c(-c3cncc(c3C=[C]2)Cl)c1', '[O-]C(=O)C#CC(=O)[O-]', 'ClOC(=O)C1=[C]c2c(C(=C1)Cl)c(Cl)cc1=C(C(=C[C]=c21)Cl)C(=O)[O-]']",3
hMOF-5081745,ClO[C]1N(C2=[C]C=NC=C2)C(=O)C2=C[C]=c3c4c2c1c(Cl)cc4c1c(Cl)cc2c4c1c3cc(c4[C](N(C2=O)C1=[C]C=NC=C1)OCl)Cl.[Cu][Cu].[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)C=[C]C(=O)[O-] MOFid-v1.pcu.cat0;5081745,0.491656,2.13964,3.50251,6.7575,9.1072,[Cu][Cu],"['ClO[C]1N(C2=[C]C=NC=C2)C(=O)C2=C[C]=c3c4c2c1c(Cl)cc4c1c(Cl)cc2c4c1c3cc(c4[C](N(C2=O)C1=[C]C=NC=C1)OCl)Cl', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C=[C]C(=O)[O-]']",3
hMOF-37589,CCc1c(CC)c(cc2c1ccc1c2cc(c2c1cc(cc2CC)C(=O)[O-])CC)C(=O)[O-].CCc1cc2=c3cnccc3=C([C]=c2c2c1c(CC)cnc2)CC.CCc1cc2c3cc(cc(c3ccc2c2c1ccc(c2[CH2])C(=O)[O-])CC)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0,0.240439,1.15497,2.16269,6.6642,9.58944,[Cu][Cu],"['CCc1c(CC)c(cc2c1ccc1c2cc(c2c1cc(cc2CC)C(=O)[O-])CC)C(=O)[O-]', 'CCc1cc2=c3cnccc3=C([C]=c2c2c1c(CC)cnc2)CC', 'CCc1cc2c3cc(cc(c3ccc2c2c1ccc(c2[CH2])C(=O)[O-])CC)C(=O)[O-]']",3
hMOF-37051,Fc1ncc2c3c1ccc1c3c(c(c2F)F)c(nc1)F.[Cu][Cu].[O-]C(=O)c1cc2c(F)cc3c4c2c(c1)c(F)c(c4c(c(c3F)C(=O)[O-])F)F.[O-]C(=O)c1cc2ccc3c4c2c(c1)c(F)cc4c(c(c3F)C(=O)[O-])F MOFid-v1.pcu.cat1,0.771713,1.99605,2.6968,3.89678,4.58879,[Cu][Cu],"['Fc1ncc2c3c1ccc1c3c(c(c2F)F)c(nc1)F', '[O-]C(=O)c1cc2c(F)cc3c4c2c(c1)c(F)c(c4c(c(c3F)C(=O)[O-])F)F', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(F)cc4c(c(c3F)C(=O)[O-])F']",3
hMOF-37055,Clc1cc2cnc(c3c2c2c1cnc(c2c(c3)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C1=[C]c2ccc3c4c2c(=C1)c(Cl)c(c4cc(c3Cl)C(=O)[O-])Cl.[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)cc4c(c(c3Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat1,2.0837,3.58376,4.10685,5.00916,5.58202,[Cu][Cu],"['Clc1cc2cnc(c3c2c2c1cnc(c2c(c3)Cl)Cl)Cl', '[O-]C(=O)C1=[C]c2ccc3c4c2c(=C1)c(Cl)c(c4cc(c3Cl)C(=O)[O-])Cl', '[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)cc4c(c(c3Cl)C(=O)[O-])Cl']",3
hMOF-30652,Cc1cnc2c(n1)C(C2(C)C)C.[Cu][Cu].[O-]C(=O)C=C(C(=O)[O-])C.[O-]C(=O)c1c(C)cc(c2c1CC2(C)C)C(=O)[O-] MOFid-v1.pcu.cat0,0.697903,1.87955,2.64018,3.78122,4.34116,[Cu][Cu],"['Cc1cnc2c(n1)C(C2(C)C)C', '[O-]C(=O)C=C(C(=O)[O-])C', '[O-]C(=O)c1c(C)cc(c2c1CC2(C)C)C(=O)[O-]']",3
hMOF-34218,ClC1=[C]c2c(C(=C1)Cl)c(ccc2C(=O)[O-])C(=O)[O-].Clc1cnc(c(n1)Cl)Cl.[Cu][Cu].[O-]C(=O)C1=CC=C([C]=C1)C(=O)[O-] MOFid-v1.pcu.cat0,0.274938,1.27851,2.11512,4.51833,6.16872,[Cu][Cu],"['ClC1=[C]c2c(C(=C1)Cl)c(ccc2C(=O)[O-])C(=O)[O-]', 'Clc1cnc(c(n1)Cl)Cl', '[O-]C(=O)C1=CC=C([C]=C1)C(=O)[O-]']",3
hMOF-36094,CCC1=C(C(=O)[O-])C(=[C]C(=C1)C(=O)[O-])CC.CCc1cc2c(CC)c(C(=O)[O-])c(c3c2c2c1cc(cc2cc3)C(=O)[O-])CC.CCc1cnccn1.[Cu][Cu] MOFid-v1.pcu.cat0,0.34773,1.58983,2.92643,6.58629,9.53389,[Cu][Cu],"['CCC1=C(C(=O)[O-])C(=[C]C(=C1)C(=O)[O-])CC', 'CCc1cc2c(CC)c(C(=O)[O-])c(c3c2c2c1cc(cc2cc3)C(=O)[O-])CC', 'CCc1cnccn1']",3
hMOF-5066913,CC1(C)CN2[CH]CN1C(C2)(C)C.[Cu][Cu].[O-]C(=O)C12C(C)C(C)C(C(C1C)(C)C)(C(C2C)(C)C)C(=O)[O-].[O-]C(=O)C12C(C)CC(CC1C)(C(C2C)(C)C)C(=O)[O-] MOFid-v1.pcu.cat0;5066913,0.876992,1.65162,2.01851,2.89154,3.35754,[Cu][Cu],"['CC1(C)CN2[CH]CN1C(C2)(C)C', '[O-]C(=O)C12C(C)C(C)C(C(C1C)(C)C)(C(C2C)(C)C)C(=O)[O-]', '[O-]C(=O)C12C(C)CC(CC1C)(C(C2C)(C)C)C(=O)[O-]']",3
hMOF-5060766,Oc1cncc2c1c(O)cc1c2ccc2c1c(O)ncc2.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)c(O)c(cc3O)C(=O)[O-] MOFid-v1.pcu.cat1;5060766,0.688372,1.81256,2.40828,3.78657,4.43228,[Cu][Cu],"['Oc1cncc2c1c(O)cc1c2ccc2c1c(O)ncc2', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)c(O)c(cc3O)C(=O)[O-]']",3
hMOF-36748,CCCN=CC=N.CCCc1c(CCC)c2c(CCC)c(C(=O)[O-])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3)C[CH2])C[CH2].CCCc1c(cc2c3c1cc(C[CH2])c1c3c(cc2)cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0,0.221657,1.17384,2.05158,5.62716,9.57661,[Cu][Cu],"['CCCN=CC=N', 'CCCc1c(CCC)c2c(CCC)c(C(=O)[O-])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3)C[CH2])C[CH2]', 'CCCc1c(cc2c3c1cc(C[CH2])c1c3c(cc2)cc(c1)C(=O)[O-])C(=O)[O-]']",3
hMOF-28941,Cc1c(ccc(c1C)C(=O)[O-])c1ccc(cc1)C(=O)[O-].Cc1cc(C(=O)[O-])c(c(c1C#Cc1cc(C)c(c(c1)C)C(=O)[O-])C)C.Cc1ncc(c(c1)c1ccnc(c1)C)C.[Cu][Cu] MOFid-v1.pcu.cat1,0.311567,1.52402,3.19029,7.89107,10.6854,[Cu][Cu],"['Cc1c(ccc(c1C)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'Cc1cc(C(=O)[O-])c(c(c1C#Cc1cc(C)c(c(c1)C)C(=O)[O-])C)C', 'Cc1ncc(c(c1)c1ccnc(c1)C)C']",3
hMOF-5073701,FC1=C(F)C(=C[C]=C1C1=[C]C=C(C=C1)C(=O)[O-])C(=O)[O-].Fc1cc(cc(c1C=Cc1ccc(c(c1)F)C(=O)[O-])F)C(=O)[O-].Fc1nccc(c1)c1c(F)c(F)nc(c1F)F.[Cu][Cu] MOFid-v1.pcu.cat1;5073701,0.274145,1.49447,2.74891,6.94232,9.89464,[Cu][Cu],"['FC1=C(F)C(=C[C]=C1C1=[C]C=C(C=C1)C(=O)[O-])C(=O)[O-]', 'Fc1cc(cc(c1C=Cc1ccc(c(c1)F)C(=O)[O-])F)C(=O)[O-]', 'Fc1nccc(c1)c1c(F)c(F)nc(c1F)F']",3
hMOF-37241,CCc1cc2c(CC)cc3c(c2c(c1C(=O)[O-])[CH2])cc(c1=C(C=C([C]=c31)C(=O)[O-])CC)CC.CCc1cc2c(CC)cc3c(c2cc1C(=O)[O-])cc(c1c3cc(cc1)C(=O)[O-])[CH2].CCc1cnc2c(n1)C(C2CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0,0.29059,1.49519,2.58496,6.63173,10.5876,[Cu][Cu],"['CCc1cc2c(CC)cc3c(c2c(c1C(=O)[O-])[CH2])cc(c1=C(C=C([C]=c31)C(=O)[O-])CC)CC', 'CCc1cc2c(CC)cc3c(c2cc1C(=O)[O-])cc(c1c3cc(cc1)C(=O)[O-])[CH2]', 'CCc1cnc2c(n1)C(C2CC)CC']",3
hMOF-5069536,CC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])C.Cc1cnc2c(n1)C(C2C)C.[Cu][Cu].[O-]C(=O)C12C3(C)C4C1(C)C1(C2(C3(C41C(=O)[O-])C)C)C MOFid-v1.pcu.cat0;5069536,0.252065,1.22036,2.08683,3.38032,3.79888,[Cu][Cu],"['CC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])C', 'Cc1cnc2c(n1)C(C2C)C', '[O-]C(=O)C12C3(C)C4C1(C)C1(C2(C3(C41C(=O)[O-])C)C)C']",3
hMOF-34899,Fc1cnccn1.[Cu][Cu].[O-]C(=O)c1c2C=[C][C]=Cc2c(c2c1C(=[C][C]=C2F)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0,0.173352,1.0104,2.02605,5.48865,7.90638,[Cu][Cu],"['Fc1cnccn1', '[O-]C(=O)c1c2C=[C][C]=Cc2c(c2c1C(=[C][C]=C2F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",3
hMOF-36307,CCOc1c(cc2c3c1ccc1c3c(cc2)cc(c1O[CH2])C(=O)[O-])C(=O)[O-].CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)(OCC)OCC.CCOc1cnc2c(n1)CC2OCC.[Cu][Cu] MOFid-v1.pcu.cat0,0.230642,1.16265,2.00997,4.60451,5.64473,[Cu][Cu],"['CCOc1c(cc2c3c1ccc1c3c(cc2)cc(c1O[CH2])C(=O)[O-])C(=O)[O-]', 'CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)(OCC)OCC', 'CCOc1cnc2c(n1)CC2OCC']",3
hMOF-5068573,Cc1ccc2c(c1)ncc(n2)C.[Cu][Cu].[O-]C(=O)C#CC12CC(C)C(C(C1C)(C)C)(C(C2(C)C)(C)C)C#CC(=O)[O-].[O-]C(=O)c1ccc(c2c1cc(C)c(c2)C)C(=O)[O-] MOFid-v1.pcu.cat0;5068573,0.272495,1.18939,2.06245,5.26353,8.70061,[Cu][Cu],"['Cc1ccc2c(c1)ncc(n2)C', '[O-]C(=O)C#CC12CC(C)C(C(C1C)(C)C)(C(C2(C)C)(C)C)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cc(C)c(c2)C)C(=O)[O-]']",3
hMOF-37365,Cc1nccc(c1)C#Cc1cc(C)ncc1C.[Cu][Cu].[O-]C(=O)C1=CC(=c2c(=[C]1)c1cc(C)c3c(c1cc2C)cc(c(c3C)C)C(=O)[O-])C.[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1C)C(=O)[O-] MOFid-v1.pcu.cat1,0.227323,1.15215,2.09652,6.83802,9.82344,[Cu][Cu],"['Cc1nccc(c1)C#Cc1cc(C)ncc1C', '[O-]C(=O)C1=CC(=c2c(=[C]1)c1cc(C)c3c(c1cc2C)cc(c(c3C)C)C(=O)[O-])C', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1C)C(=O)[O-]']",3
