MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-5032200,OO[C]1N(C2=[C]C=C(C(=C2O)O)C(=O)[O-])C(=O)c2c3=C1C=[C]c1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2O)C(=O)N(C1=O)c1cc(O)c(c(c1)O)C(=O)[O-].OO[C]1N(C2=[C]C=C(C(=C2O)O)C(=O)[O-])C(=O)c2c3C1=C[C]=c1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2O)C(=O)N(C1=O)c1cc(O)c(c(c1)O)C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5032200,0.454447,1.49081,2.42255,5.36548,7.77928,[Zn][O]([Zn])([Zn])[Zn],"['OO[C]1N(C2=[C]C=C(C(=C2O)O)C(=O)[O-])C(=O)c2c3=C1C=[C]c1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2O)C(=O)N(C1=O)c1cc(O)c(c(c1)O)C(=O)[O-]', 'OO[C]1N(C2=[C]C=C(C(=C2O)O)C(=O)[O-])C(=O)c2c3C1=C[C]=c1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2O)C(=O)N(C1=O)c1cc(O)c(c(c1)O)C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
hMOF-5003864,Fc1cc(cc(c1N=Nc1cc(F)c(c(c1)F)C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1F)N=Nc1ccc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3,0.544845,1.94091,3.00315,5.71312,7.48862,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(cc(c1N=Nc1cc(F)c(c(c1)F)C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)N=Nc1ccc(c(c1F)F)C(=O)[O-]']",3
hMOF-2952,Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(c(c1F)C(=O)[O-])F.Fc1cc(C(=O)[O-])c(cc1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3,0.28081,1.27535,2.22306,4.60875,7.03603,[Zn][O]([Zn])([Zn])[Zn],"['Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(c(c1F)C(=O)[O-])F', 'Fc1cc(C(=O)[O-])c(cc1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F', '[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1F)F)C(=O)[O-]']",3
hMOF-16647,[O-]C(=O)C1=[C]c2c(C=C1F)c(F)cc1-c3c(C(=[C]c21)F)c(F)c(c(c3F)C(=O)[O-])F.[O-]C(=O)c1cc2c(cc1F)ccc1c2c(F)cc2c1c(F)c(cc2)C(=O)[O-].[O-]C(=O)c1cc2c(cc1F)ccc1c2cc(F)c2c1c(F)c(c(c2F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.607983,1.60549,2.79808,7.21433,10.9941,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C1=[C]c2c(C=C1F)c(F)cc1-c3c(C(=[C]c21)F)c(F)c(c(c3F)C(=O)[O-])F', '[O-]C(=O)c1cc2c(cc1F)ccc1c2c(F)cc2c1c(F)c(cc2)C(=O)[O-]', '[O-]C(=O)c1cc2c(cc1F)ccc1c2cc(F)c2c1c(F)c(c(c2F)F)C(=O)[O-]']",3
hMOF-5009834,Fc1c(N=Nc2ccc(c(c2)F)C(=O)[O-])cc(c(c1F)C(=O)[O-])F.[O-]C(=O)C12C(F)C(F)C(C(C1F)(F)F)(C(C2F)(F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(cc1F)N=Nc1cc(F)c(cc1F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.663225,1.59426,2.57268,5.71667,10.9556,[Zn][O]([Zn])([Zn])[Zn],"['Fc1c(N=Nc2ccc(c(c2)F)C(=O)[O-])cc(c(c1F)C(=O)[O-])F', '[O-]C(=O)C12C(F)C(F)C(C(C1F)(F)F)(C(C2F)(F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(cc1F)N=Nc1cc(F)c(cc1F)C(=O)[O-]']",3
hMOF-5015320,CCCOC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)OCCC)C(=O)[O-])OCCC.CCCOC12C3C4(C1C1(C2(C3(C41)OCCC)C(=O)[O-])OCCC)C(=O)[O-].CCCOC12C3C4C2(C2C1C3(C42OCCC)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5015320,0.713941,1.47892,2.01212,4.71875,6.63935,[Zn][O]([Zn])([Zn])[Zn],"['CCCOC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)OCCC)C(=O)[O-])OCCC', 'CCCOC12C3C4(C1C1(C2(C3(C41)OCCC)C(=O)[O-])OCCC)C(=O)[O-]', 'CCCOC12C3C4C2(C2C1C3(C42OCCC)C(=O)[O-])C(=O)[O-]']",3
hMOF-5671,FC1=C([C]=C(C(=C1F)C(=O)[O-])F)C1=[C]C=C(C=C1)C(=O)[O-].[O-]C(=O)C1=C(F)C=C([C]=C1)C1=C(F)C(=C(C=[C]1)C(=O)[O-])F.[O-]C(=O)C=CC(=C(C(=O)[O-])F)F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.364079,1.41676,2.46546,7.50798,12.3838,[Zn][O]([Zn])([Zn])[Zn],"['FC1=C([C]=C(C(=C1F)C(=O)[O-])F)C1=[C]C=C(C=C1)C(=O)[O-]', '[O-]C(=O)C1=C(F)C=C([C]=C1)C1=C(F)C(=C(C=[C]1)C(=O)[O-])F', '[O-]C(=O)C=CC(=C(C(=O)[O-])F)F']",3
hMOF-5014236,COC12C3C4C2(C2(C1C3(C42OC)C(=O)[O-])OC)C(=O)[O-].COC12C3C4C2(C2C1C3(C42OC)C(=O)[O-])C(=O)[O-].COc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])OC.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5014236,0.339879,1.45429,2.30914,3.73601,5.09379,[Zn][O]([Zn])([Zn])[Zn],"['COC12C3C4C2(C2(C1C3(C42OC)C(=O)[O-])OC)C(=O)[O-]', 'COC12C3C4C2(C2C1C3(C42OC)C(=O)[O-])C(=O)[O-]', 'COc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])OC']",3
hMOF-5017220,[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])F)F.[O-]C(=O)C1=CC=C([C]=C1)N=NC1=CC(=C(C(=[C]1)F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5017220,0.373011,1.35923,2.20974,4.41335,6.07638,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12C3C4C1C1(C2C3(C41C#CC(=O)[O-])F)F', '[O-]C(=O)C1=CC=C([C]=C1)N=NC1=CC(=C(C(=[C]1)F)C(=O)[O-])F', '[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1F)C(=O)[O-]']",3
hMOF-5114,ClC(=C(C(=O)[O-])Cl)C(=O)[O-].ClOC(=O)C#Cc1c(Cl)cc(cc1Cl)C#CC(=O)[O-].[O-]C(=O)C#CC1=[C]C=C(C(=C1)Cl)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.598915,1.5941,2.14192,3.64883,4.37443,[Zn][O]([Zn])([Zn])[Zn],"['ClC(=C(C(=O)[O-])Cl)C(=O)[O-]', 'ClOC(=O)C#Cc1c(Cl)cc(cc1Cl)C#CC(=O)[O-]', '[O-]C(=O)C#CC1=[C]C=C(C(=C1)Cl)C#CC(=O)[O-]']",3
hMOF-5015977,[O-]C(=O)C12C3C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F.[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])F)F.[O-]C(=O)C12CC(F)C(C(C1F)F)(C(C2F)(F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5015977,1.33654,2.19442,2.53159,4.40871,9.17433,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C3C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])F)F', '[O-]C(=O)C12CC(F)C(C(C1F)F)(C(C2F)(F)F)C(=O)[O-]']",3
hMOF-15213,FC1=CC(=c2c(=[C]1)c1=[C]C(=C(C(=c1c(c2)F)F)F)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc2c(cc1F)ccc1c2c(F)ccc1C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(F)c(c4c(c(c3F)C(=O)[O-])F)F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,1.00557,3.32049,4.67239,6.65114,7.78441,[Zn][O]([Zn])([Zn])[Zn],"['FC1=CC(=c2c(=[C]1)c1=[C]C(=C(C(=c1c(c2)F)F)F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc2c(cc1F)ccc1c2c(F)ccc1C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(F)c(c4c(c(c3F)C(=O)[O-])F)F']",3
hMOF-5014118,[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Cl)Cl.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5014118,0.592297,1.87152,2.47833,4.02011,5.6023,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-]', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Cl)Cl', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl']",3
hMOF-5014315,CCC12C3C4(C2(C2(C1(C3(C42CC)CC)C(=O)[O-])CC)CC)C(=O)[O-].CCc1cc(cc(c1C#Cc1c(CC)cc(c(c1CC)CC)C(=O)[O-])CC)C(=O)[O-].CCc1cc(ccc1C#Cc1c(CC)cc(c(c1CC)CC)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5014315,0.322112,1.13774,2.00769,4.966,7.77699,[Zn][O]([Zn])([Zn])[Zn],"['CCC12C3C4(C2(C2(C1(C3(C42CC)CC)C(=O)[O-])CC)CC)C(=O)[O-]', 'CCc1cc(cc(c1C#Cc1c(CC)cc(c(c1CC)CC)C(=O)[O-])CC)C(=O)[O-]', 'CCc1cc(ccc1C#Cc1c(CC)cc(c(c1CC)CC)C(=O)[O-])C(=O)[O-]']",3
hMOF-5029462,[O-]C(=O)C12C3C4C2[C]2C1C3C42C(=O)[O-].[O-]C(=O)C12C3C4C2[C]2C1[C]3C42C(=O)[O-].[O-]C(=O)C12C3C4[C]2C2(C1C3C42C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5029462,1.7522,2.67831,2.5952,3.09196,3.18009,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C3C4C2[C]2C1C3C42C(=O)[O-]', '[O-]C(=O)C12C3C4C2[C]2C1[C]3C42C(=O)[O-]', '[O-]C(=O)C12C3C4[C]2C2(C1C3C42C(=O)[O-])Br']",3
hMOF-5025895,Fc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1cc(F)c(c(c1F)F)C(=O)[O-])F.[O-]C(=O)C12C3(F)C4C2(C2(C1(C3C42C(=O)[O-])F)F)F.[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])F)F)F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5025895,1.34149,2.63728,3.70312,6.22063,7.78234,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1cc(F)c(c(c1F)F)C(=O)[O-])F', '[O-]C(=O)C12C3(F)C4C2(C2(C1(C3C42C(=O)[O-])F)F)F', '[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])F)F)F']",3
hMOF-13160,Fc1cc(ccc1N=Nc1cc(F)c(c(c1)F)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc(cc1F)N=Nc1c(F)cc(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1F)c1cc(F)c(c(c1cc2)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.486251,1.58351,2.42092,5.12174,7.31785,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(ccc1N=Nc1cc(F)c(c(c1)F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)N=Nc1c(F)cc(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1F)c1cc(F)c(c(c1cc2)C(=O)[O-])F']",3
hMOF-16645,[O-]C(=O)c1cc(F)c2c(c1)c1c(F)c(F)c3c(c1cc2)c(F)c(cc3)C(=O)[O-].[O-]C(=O)c1cc(F)c2c(c1)c1c(F)c(F)c3c(c1cc2F)cc(c(c3F)F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(F)c(F)c3c(c1cc2)c(F)c(cc3)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.676877,1.98959,3.31313,7.76591,11.1336,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1cc(F)c2c(c1)c1c(F)c(F)c3c(c1cc2)c(F)c(cc3)C(=O)[O-]', '[O-]C(=O)c1cc(F)c2c(c1)c1c(F)c(F)c3c(c1cc2F)cc(c(c3F)F)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1c(F)c(F)c3c(c1cc2)c(F)c(cc3)C(=O)[O-]']",3
hMOF-5014657,[O-]C(=O)C12C3(Cl)C4C2(C2(C1(C3C42C(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C=C(C=C(C(=O)[O-])Cl)Cl.[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5014657,1.87574,2.23075,2.43931,3.06529,3.34084,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C3(Cl)C4C2(C2(C1(C3C42C(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)C=C(C=C(C(=O)[O-])Cl)Cl', '[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl']",3
hMOF-5019445,[O-]C(=O)C#CC12C3C4C1(O)C1(C2(C3(C41C#CC(=O)[O-])O)O)O.[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])O)O)O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5019445,0.407507,1.15533,2.13291,4.09508,5.92462,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12C3C4C1(O)C1(C2(C3(C41C#CC(=O)[O-])O)O)O', '[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)O', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])O)O)O']",3
hMOF-15008,[O-]C(=O)c1cc2ccc(c(c2c(c1Cl)Cl)Cl)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3Cl)C(=O)[O-])Cl.[O-]C(=O)c1ccc2c(c1Cl)cc(c(c2Cl)C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,1.16708,1.821,2.15373,2.58538,2.80949,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1cc2ccc(c(c2c(c1Cl)Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3Cl)C(=O)[O-])Cl', '[O-]C(=O)c1ccc2c(c1Cl)cc(c(c2Cl)C(=O)[O-])Cl']",3
hMOF-5023048,Fc1cc(ccc1c1nnc(nn1)c1ccc(cc1F)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(F)c(c2c1C(F)C2(F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(c2c1C(F)C2F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5023048,0.305487,1.39914,2.07459,5.11273,7.88125,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(ccc1c1nnc(nn1)c1ccc(cc1F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c2c1C(F)C2(F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c2c1C(F)C2F)C(=O)[O-]']",3
hMOF-15641,FC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])F.FC1Cc2c1c(cc(c2C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C1=[C]c2c(C(=C1)F)c(F)c(c1-c3c(C=[C]c21)c(F)c(c(c3)C(=O)[O-])F)F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.786039,1.64569,2.50475,4.20658,5.61477,[Zn][O]([Zn])([Zn])[Zn],"['FC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])F', 'FC1Cc2c1c(cc(c2C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C(=C1)F)c(F)c(c1-c3c(C=[C]c21)c(F)c(c(c3)C(=O)[O-])F)F']",3
hMOF-5011760,Fc1cc(C(=O)[O-])c(c(c1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F)F.[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-].[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.314383,0.928912,2.17571,5.19081,9.07011,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(C(=O)[O-])c(c(c1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F)F', '[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-]', '[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-]']",3
hMOF-5011197,Fc1c(ccc(c1F)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O-]C(=O)C#CC12CC(F)C(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-].[O-]C(=O)C#CC12CC(F)C(C(C1F)F)(C(C2F)F)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.358368,1.1667,2.04407,4.08975,6.55975,[Zn][O]([Zn])([Zn])[Zn],"['Fc1c(ccc(c1F)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C#CC12CC(F)C(C(C1F)F)(C(C2F)(F)F)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(F)C(C(C1F)F)(C(C2F)F)C#CC(=O)[O-]']",3
hMOF-14712,[O-]C(=O)C=C(C(=O)[O-])Br.[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1Br)ccc4c(c(c3)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.540239,1.54806,2.01165,2.71132,3.39445,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C=C(C(=O)[O-])Br', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1Br)ccc4c(c(c3)C(=O)[O-])Br']",3
hMOF-5008090,NC(=C(C#CC(=O)[O-])N)C#CC(=O)[O-].Nc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1N)N.[O-]C(=O)c1c2ccc(c(c2c(c2c1cccc2)C(=O)[O-])N)N.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.541519,1.67505,2.85098,4.25213,4.59185,[Zn][O]([Zn])([Zn])[Zn],"['NC(=C(C#CC(=O)[O-])N)C#CC(=O)[O-]', 'Nc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1N)N', '[O-]C(=O)c1c2ccc(c(c2c(c2c1cccc2)C(=O)[O-])N)N']",3
hMOF-6537,[O-]C(=O)C=CC(=CC(=O)[O-])Cl.[O-]C(=O)C=CC=C(C(=O)[O-])Cl.[O-]C(=O)[C]=CC(=[C]C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.498557,2.09768,2.76613,4.87523,5.6972,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C=CC(=CC(=O)[O-])Cl', '[O-]C(=O)C=CC=C(C(=O)[O-])Cl', '[O-]C(=O)[C]=CC(=[C]C(=O)[O-])Cl']",3
hMOF-5021537,[O-]C(=O)C1=C[C]=C(C=C1)[C]=[C]C1=[C]C=C(C(=C1)F)C(=O)[O-].[O-]C(=O)c1cc(F)c2c(c1)c1c(F)cc3c(c1c(c2)F)cc(cc3F)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cc(F)c3c(c1cc2F)cc(c(c3)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5021537,1.01948,2.21801,2.91043,4.74727,6.01841,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C1=C[C]=C(C=C1)[C]=[C]C1=[C]C=C(C(=C1)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c2c(c1)c1c(F)cc3c(c1c(c2)F)cc(cc3F)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cc(F)c3c(c1cc2F)cc(c(c3)F)C(=O)[O-]']",3
hMOF-5012649,[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)(F)F)(C(C2(F)F)F)C#CC(=O)[O-].[O-]C(=O)c1cc(F)c2c(c1F)c1cccc(c1cc2F)C(=O)[O-].[O-]C(=O)c1cc2c3c(F)cc(c(c3ccc2c(c1F)F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5012649,1.07676,2.46571,3.24363,6.01424,8.51001,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)(F)F)(C(C2(F)F)F)C#CC(=O)[O-]', '[O-]C(=O)c1cc(F)c2c(c1F)c1cccc(c1cc2F)C(=O)[O-]', '[O-]C(=O)c1cc2c3c(F)cc(c(c3ccc2c(c1F)F)C(=O)[O-])F']",3
hMOF-5019814,ClC1[C]C(=CC=C1C=Cc1ccc(cc1)C(=O)[O-])C(=O)[O-].ClOC(=O)C1=CC=C(C=[C]1)C=Cc1ccc(cc1Cl)C(=O)[O-].[O-]C(=O)C1=CC=C([C]=C1Cl)C1=CC(=C(C=[C]1)C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5019814,1.06362,2.76023,3.42711,5.02702,5.80166,[Zn][O]([Zn])([Zn])[Zn],"['ClC1[C]C(=CC=C1C=Cc1ccc(cc1)C(=O)[O-])C(=O)[O-]', 'ClOC(=O)C1=CC=C(C=[C]1)C=Cc1ccc(cc1Cl)C(=O)[O-]', '[O-]C(=O)C1=CC=C([C]=C1Cl)C1=CC(=C(C=[C]1)C(=O)[O-])Cl']",3
hMOF-5009998,[O-]C(=O)C12C(C)CC(C(C1C)(C)C)(CC2(C)C)C(=O)[O-].[O-]C(=O)C12CC(C)(C)C(C(C1C)C)(C(C2C)C)C(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,0.523377,1.72342,2.06194,4.168,7.78766,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C(C)CC(C(C1C)(C)C)(CC2(C)C)C(=O)[O-]', '[O-]C(=O)C12CC(C)(C)C(C(C1C)C)(C(C2C)C)C(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])C']",3
hMOF-5411,F[C]1C(=CC2C(=C1F)c1cc(C(=O)[O-])c(c(c1C(=O)O2)F)c1c(F)cc(c(c1F)F)F)F.[O-]C(=O)C=C(C(=O)[O-])F.[O-]C(=O)C=[C]C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,0.198132,1.08735,2.11045,5.9271,8.59389,[Zn][O]([Zn])([Zn])[Zn],"['F[C]1C(=CC2C(=C1F)c1cc(C(=O)[O-])c(c(c1C(=O)O2)F)c1c(F)cc(c(c1F)F)F)F', '[O-]C(=O)C=C(C(=O)[O-])F', '[O-]C(=O)C=[C]C(=O)[O-]']",3
hMOF-5014650,[O-]C(=O)C12C3(F)C4C2(C2(C1(C3C42C(=O)[O-])F)F)F.[O-]C(=O)C12C3C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F.[O-]C(=O)C=C(C=C(C(=O)[O-])F)F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5014650,3.69834,4.08733,4.08005,4.09194,4.09072,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C3(F)C4C2(C2(C1(C3C42C(=O)[O-])F)F)F', '[O-]C(=O)C12C3C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F', '[O-]C(=O)C=C(C=C(C(=O)[O-])F)F']",3
hMOF-5027481,[O-]C(=O)c1cc(F)c(cc1F)N=Nc1cc(F)c(cc1F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F.[O-]C(=O)c1ccc(cc1F)N=Nc1ccc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3;5027481,0.782902,2.37981,3.53374,6.801,8.49747,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1cc(F)c(cc1F)N=Nc1cc(F)c(cc1F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(F)cc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F', '[O-]C(=O)c1ccc(cc1F)N=Nc1ccc(c(c1F)F)C(=O)[O-]']",3
